abs fee rates diff (0.55),TX 1,higher fee rate,lower txn,from - TX 1,to - TX 1,block height,block hash,master node,TX 2,lower fee rate,higher txn,from - TX 2,to - TX 2
35.45897013,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1q6pjd545f8s65kq9j5s4cwrkxl980s7l6ej2d4v,df1q6pjd545f8s65kq9j5s4cwrkxl980s7l6ej2d4v,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,c4df98250663160cc9b7e0cb6033d710eff41878e62d0424c1d8d0564042cc15,0.71478874,32,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.43674588,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dVJQbw8uJYBnCqGpo9RHKS3jFXhosNNXYf,dVJQbw8uJYBnCqGpo9RHKS3jFXhosNNXYf,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,2f920fcdcbcf0cd36af9d616736737d66b4a911d4d5ff91801e9ccea2177534e,0.73701299,53,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45897013,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1q7gdmvrr48npjsk5djjk3fx5tqmdzmytrmcad70,df1q7gdmvrr48npjsk5djjk3fx5tqmdzmytrmcad70,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,5b05137ab381f94c10be0f459e54f829e13ee1a98dfa89affa7f75d1ddb07085,0.71478874,81,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.43674588,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dXqV51odFgQF4DBAZ4TMH1bhFDwejnyZGn,dXqV51odFgQF4DBAZ4TMH1bhFDwejnyZGn,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,8359093356327d458efd324fef649022737b001ceaa84ea79e0004caa6bb8b86,0.73701299,82,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45796939,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1qnvqle0tgyqr0xqecnx94e9z2znm6fhdjkz0gvx,df1qnvqle0tgyqr0xqecnx94e9z2znm6fhdjkz0gvx,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,f086a4e510dd148b266efe75b4ac375a95f2852265629e45a8236b89fad31193,0.71578948,86,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45796939,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,6e49c487244040dd3a6bbc58cea52e4ea178cd64659fd6d98d76342865a4017d,0.71578948,70,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45796939,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,9c243fdfecc40beb6b3bc4a413316ebb5a2aaa8ac98a32b9d8fa7c3c3859a67d,0.71578948,75,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45897013,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1qlt5njtw6fznqy0n3m2s92hm79fnm4gxlhcas8r,df1qlt5njtw6fznqy0n3m2s92hm79fnm4gxlhcas8r,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,f0a6db2c77effafda51184eb371a40bfd55e0d4e98e616cfd969c5cdd125a20c,0.71478874,29,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45796939,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1qe9jjuelfjvkw6wx2h6jedtphvff3uayqsxsstp,df1qe9jjuelfjvkw6wx2h6jedtphvff3uayqsxsstp,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,eb236988ba00c2869ca80226dd9354275b36a04dec14c4cb1bf56d2f5fbe957d,0.71578948,74,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.43674588,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dUhbTwhGNLKZLNxTFD8HFAEohWi7hvD7dd,dUhbTwhGNLKZLNxTFD8HFAEohWi7hvD7dd,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,15d67c21daf7b7a2b54d353681759e45f62f008227c7d615f57b7f0544f5b85b,0.73701299,56,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.43589479,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dSPPfAPY8BA3TQdqfZRnzJ7212HPWunDms,dcTSi9EbH3niiVL1hxEYMNb2Nb7cvAQ6zU,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,731137719d79650597e488fe4429de689e2c66cd251949fc3f77854b3f3bfa7e,0.73786408,78,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45897013,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1qn3wrwm8d06u5evefwmydjc8p0xx4mnvxcn826x,df1qn3wrwm8d06u5evefwmydjc8p0xx4mnvxcn826x,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,87fc1ec12b99665cb018d6870266f3b950515d5f84b2ff30f9372432bb60f27c,0.71478874,69,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45796939,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,d39f1ad56d6b7a15812272c177a08ddfdbf947200d01bbf2e6b4608774f60f7d,0.71578948,72,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
34.69465919,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dEqajtrqeN4a2kqUBerz3woNAkkHyT5QWp,dEqajtrqeN4a2kqUBerz3woNAkkHyT5QWp,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,c7b2da69e596ef2e48e650ecf0a48094ecf42a14ce8c3dc6159e2723ce5ce00a,1.47909968,16,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.43420903,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dNC9sZ5H44bkCeVr98K6Zg7ZLdixHcZxLu,dNC9sZ5H44bkCeVr98K6Zg7ZLdixHcZxLu,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,ca21ab09b766eb2f88c6da200f71388da29530af29725fce3849ccacf028ce1f,0.73954984,36,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.43589479,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dSPPfAPY8BA3TQdqfZRnzJ7212HPWunDms,dXBoCusuJPDg41xWdhz1Qv9jFYPFci3HcD,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,cbf863a4b6bfa3d41d0c65622b5d91829d20e300c70d676fc0b973dc0d5ad493,0.73786408,87,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45897013,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1qzl4cydcm5y4s20dvtwqvjaq7kugrzcg409p646,df1qzl4cydcm5y4s20dvtwqvjaq7kugrzcg409p646,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,e4a9af1f9c3b45e95ecb78283c895f625904cfb2d82d6195455d6992a43b5f40,0.71478874,50,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
33.95510935,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dW6VM7rs17mc4Lqw2Hc6dk21T6DT16DmQn,dW6VM7rs17mc4Lqw2Hc6dk21T6DT16DmQn,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,adc42e275f9ed3c122fd54be163c4345eba6e4daeddd22c23f629ee3c4deced5,2.21864952,11,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
33.95510935,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dErLp3UXdFzwfazmSnhL4dqQvytfxLSyLN,dErLp3UXdFzwfazmSnhL4dqQvytfxLSyLN,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,54d771338915b35a9e1945867ac8f2b05db940d2fcc5c83a5239f9944957079c,2.21864952,10,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
34.69465919,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dVNw2CrJQTXRszPhUxthNUwTeV3yvwUrVd,dVNw2CrJQTXRszPhUxthNUwTeV3yvwUrVd,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,6b03fdf876bf4b48897683a7e5f4f3457217226e99cfc2ffa8aa9dcb5794cdaa,1.47909968,18,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
34.69465919,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,daezrcoK3viDN2GrYZHwwgJ6bYk2GwQem1,daezrcoK3viDN2GrYZHwwgJ6bYk2GwQem1,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,862593c85d6207a468204503b8247320d81ae3779989b1ecca7266f1953914d5,1.47909968,19,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.46099291,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,36e0de25b10c8e2aa13a6df352a60a8e852727cd6deb0fbf2b0c838eef4249b6,0.71276596,98,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
34.69465919,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dP3becdeNDPsdEGd1dYqqYwW213tuAkB5B,dP3becdeNDPsdEGd1dYqqYwW213tuAkB5B,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,15568a46aeb6d76e51daaf8a9c10472e7601f766e695c87ce4dd83a21a34d096,1.47909968,17,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45897013,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1qj4sklfshlhads6m83znunas8y7phtk5ryvfj0y,df1qj4sklfshlhads6m83znunas8y7phtk5ryvfj0y,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,a3954b7aa838fb1467350a6ad637e039bf44b62a1ebc52872d49a662eef2312d,0.71478874,44,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45796939,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1qe9jjuelfjvkw6wx2h6jedtphvff3uayqsxsstp,df1qe9jjuelfjvkw6wx2h6jedtphvff3uayqsxsstp,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,5cd17f60542e061bc3d464d69edf5996c4839d720d25d49df79ef0a85197cc7d,0.71578948,77,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45897013,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1qjfjm0h7ya4s04w0mmn39gqk7rnd836jm3a0sz3,df1qjfjm0h7ya4s04w0mmn39gqk7rnd836jm3a0sz3,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,319ff83a5faf7ef773349fff03d90f7ccb28a5d27c2175532c4201a5df11f035,0.71478874,45,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
33.22570692,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dLdSCLS6e2eNiYvwqFmdvc5RQ1xnAizwyR,dLdSCLS6e2eNiYvwqFmdvc5RQ1xnAizwyR,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,b74bd55e0a2e1c5ec3e7bce368fe4e2b2cbc5df95b389a6e03fce57add04ed7d,2.94805195,8,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45897013,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1q56uww6z4whgh7nughghg5ct5rmuhf8w8e0hhwg,df1q56uww6z4whgh7nughghg5ct5rmuhf8w8e0hhwg,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,e43c334e761873fb8a9a201d1929a7efa95cd2bb955eeb06c20863fcf2482b67,0.71478874,58,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45796939,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1qe9jjuelfjvkw6wx2h6jedtphvff3uayqsxsstp,df1qe9jjuelfjvkw6wx2h6jedtphvff3uayqsxsstp,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,1b6e84f9c134539c617f8537486000489530e0cbcafb482b7b9132a112decb7d,0.71578948,76,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.43674588,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dUhbTwhGNLKZLNxTFD8HFAEohWi7hvD7dd,dUhbTwhGNLKZLNxTFD8HFAEohWi7hvD7dd,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,ee8d993725fcb233c211e5e8a3ebd8f2b0dc198a2bbeab62ab8d1fa6b29b4749,0.73701299,52,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.43674588,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dUhbTwhGNLKZLNxTFD8HFAEohWi7hvD7dd,dUhbTwhGNLKZLNxTFD8HFAEohWi7hvD7dd,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,9b4451793429299548380278f9be71981ad1e9d4cb946a755e13e5cd9db506a5,0.73701299,92,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.43420903,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ,dTGeTGkayryJFi1tc6ERNnsL7eo4G5CbaZ,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,544f3a3fc94bc10ea69e5e48fa166e384064745101d523da0a9e1a8a80e1836c,0.73954984,61,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45796939,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1qnvqle0tgyqr0xqecnx94e9z2znm6fhdjkz0gvx,df1qnvqle0tgyqr0xqecnx94e9z2znm6fhdjkz0gvx,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,a0fe2f4566c2dd86ef96c7b1c901c6b484385ba279566eebe0374dc3d46f927d,0.71578948,73,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45897013,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1qzgshyq98mt7lls0rwka06kcymkdlwnupxn2c5x,df1qzgshyq98mt7lls0rwka06kcymkdlwnupxn2c5x,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,10ccd5142c369190118d7f875d442eafa7d6dd86de4eab7f41b8b3bfe2e86e05,0.71478874,26,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.45897013,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,df1qwlrqz5lx4rjawscxuwkqute0hhxg3w2usm8zwf,df1qwlrqz5lx4rjawscxuwkqute0hhxg3w2usm8zwf,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,b13cc5a7ed044e5234f9970fa9bdf57808d125c74d61d15032c2b2b273d23d3a,0.71478874,47,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
33.21555951,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dG6Lwx7zsmGDW6gMWptKVzB37PZs4zo38R,dG6Lwx7zsmGDW6gMWptKVzB37PZs4zo38R,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,8f72d72d9aebe15df710722dbfc0dd9f2caf2350d1d89b21761399fc606e3379,2.95819936,7,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
35.43434518,29c0ea7d93a2d7c1777461677e49af3a20ed65d077acc1590edcf35d766a7a30,36.17375887,99,dUhbTwhGNLKZLNxTFD8HFAEohWi7hvD7dd,dUhbTwhGNLKZLNxTFD8HFAEohWi7hvD7dd,2256119,d583a0111d5eb09a305ff6dfd73eb7d35c1cb3b25b6121443a9e28860a981f4e,5b3ae0ba0c425347b7d09c0adc8c9af2307dcb88513a2c41484519ef8d4d5d17,84e1a855deb8a191da71b75de5baf407906fc6c40f126b940ea252f73bd0e01f,0.73941369,22,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
16637.02980817,b1bba8de0e52983e33f427e3ea581464c5ee6e927325633762a57476166c97c9,428268.55123675,4,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2255913,623acff43bf707a693c214ad5248a65ffe2aa05ee155573255e5bb8b70754581,f72b419ae9b609b3fbe63959506bef6038959cc0c1d670a5656213f98ce1d846,098de61b47869d404f15e1a5d0daf4908d671151c410a62aa0e1fe54d07075ef,411631.52142858,2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
1408566.01106891,f233a98f4a5a8a5e9f91b2fc20edac9326bbc476fb18a82cbefc98eca96a55ba,1474121.45035463,3,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2255462,549eaf2e9e5fe3b3e4f31cdbe057e031c89f061d9e4ec46147937c7f0f570f95,b742f05ecff45a16d2086a122baf1a0df98f58cc75a06e42d127362551d26ee8,b91def5f768f5ade73f09a9d67716103b30c497a96cecef1da2bab6e08647577,65555.43928572,1,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
